route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
M3,MV_A5-Weekday,MV_A5-Weekday-076100_M3_311,ST NICH A 193 ST via MADISON via ST NICH,0,36442482,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-055400_M3_324,EAST VILLAGE 8 ST via 5 AV,1,36442481,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-056400_M3_306,EAST VILLAGE 8 ST via 5 AV,1,36442464,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-057600_M3_309,EAST VILLAGE 8 ST via 5 AV,1,36442467,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-058800_M3_302,EAST VILLAGE 8 ST via 5 AV,1,36442460,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-060000_M3_311,EAST VILLAGE 8 ST via 5 AV,1,36442482,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-061200_M3_304,EAST VILLAGE 8 ST via 5 AV,1,36442462,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-062400_M3_301,EAST VILLAGE 8 ST via 5 AV,1,36442459,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-063600_M3_327,EAST VILLAGE 8 ST via 5 AV,1,36442466,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-064800_M3_310,EAST VILLAGE 8 ST via 5 AV,1,36442468,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-066000_M3_329,EAST VILLAGE 8 ST via 5 AV,1,36442483,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-077300_M2_206,ST NICH A 193 ST via MADISON via ST NICH,0,36442462,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-078500_M2_208,ST NICH A 193 ST via MADISON via ST NICH,0,36442459,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-079700_M3_327,ST NICH A 193 ST via MADISON via ST NICH,0,36442466,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-080900_M3_330,ST NICH A 193 ST via MADISON via ST NICH,0,36442468,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-082100_M3_329,ST NICH A 193 ST via MADISON via ST NICH,0,36442483,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-083300_M3_331,ST NICH A 193 ST via MADISON via ST NICH,0,36442470,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-084500_M3_332,ST NICH A 193 ST via MADISON via ST NICH,0,36442465,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-085700_M2_212,ST NICH A 193 ST via MADISON via ST NICH,0,36442472,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-086900_M3_334,ST NICH A 193 ST via MADISON via ST NICH,0,36442474,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-088100_M3_309,ST NICH A 193 ST via MADISON via ST NICH,0,36442469,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-089300_M3_319,ST NICH A 193 ST via MADISON via ST NICH,0,36442475,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-090500_M3_333,ST NICH A 193 ST via MADISON via ST NICH,0,36442471,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-091700_M3_328,ST NICH A 193 ST via MADISON via ST NICH,0,36442477,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-092900_M3_337,ST NICH A 193 ST via MADISON via ST NICH,0,36442484,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-094100_M2_216,ST NICH A 193 ST via MADISON via ST NICH,0,36442473,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-095300_M2_219,ST NICH A 193 ST via MADISON via ST NICH,0,36442479,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-067200_M3_328,EAST VILLAGE 8 ST via 5 AV,1,36442470,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-068400_M3_321,EAST VILLAGE 8 ST via 5 AV,1,36442465,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-069600_M2_212,EAST VILLAGE 8 ST via 5 AV,1,36442472,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-070800_M2_209,EAST VILLAGE 8 ST via 5 AV,1,36442474,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-072000_M3_309,EAST VILLAGE 8 ST via 5 AV,1,36442469,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-073200_M3_301,EAST VILLAGE 8 ST via 5 AV,1,36442475,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-074400_M3_333,EAST VILLAGE 8 ST via 5 AV,1,36442471,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-075600_M3_320,EAST VILLAGE 8 ST via 5 AV,1,36442477,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-076800_M3_337,EAST VILLAGE 8 ST via 5 AV,1,36442484,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-078000_M2_203,EAST VILLAGE 8 ST via 5 AV,1,36442473,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-079200_M2_219,EAST VILLAGE 8 ST via 5 AV,1,36442479,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-080400_M2_204,EAST VILLAGE 8 ST via 5 AV,1,36442461,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-081600_M3_335,EAST VILLAGE 8 ST via 5 AV,1,36442476,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-082800_M3_313,EAST VILLAGE 8 ST via 5 AV,1,36442480,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-084000_M3_315,EAST VILLAGE 8 ST via 5 AV,1,36442463,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-085200_M3_338,EAST VILLAGE 8 ST via 5 AV,1,36442478,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-086400_M3_336,EAST VILLAGE 8 ST via 5 AV,1,36442481,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-087400_M3_339,EAST VILLAGE 8 ST via 5 AV,1,36442464,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-088400_M3_305,EAST VILLAGE 8 ST via 5 AV,1,36442467,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-096500_M2_215,ST NICH A 193 ST via MADISON via ST NICH,0,36442461,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-097500_M3_335,ST NICH A 193 ST via MADISON via ST NICH,0,36442476,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-098500_M2_222,ST NICH A 193 ST via MADISON via ST NICH,0,36442480,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-099500_M3_341,ST NICH A 193 ST via MADISON via ST NICH,0,36442463,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-100500_M3_342,ST NICH A 193 ST via MADISON via ST NICH,0,36442478,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-101500_M2_224,ST NICH A 193 ST via MADISON via ST NICH,0,36442481,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-102500_M3_339,ST NICH A 193 ST via MADISON via ST NICH,0,36442464,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-103500_M2_225,ST NICH A 193 ST via MADISON via ST NICH,0,36442467,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-104500_M3_340,ST NICH A 193 ST via MADISON via ST NICH,0,36442485,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-105500_M3_343,ST NICH A 193 ST via MADISON via ST NICH,0,36442460,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-106500_M2_221,ST NICH A 193 ST via MADISON via ST NICH,0,36442482,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-107500_M3_320,ST NICH A 193 ST via MADISON via ST NICH,0,36442462,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-108500_M3_346,ST NICH A 193 ST via MADISON via ST NICH,0,36442459,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-109500_M2_229,ST NICH A 193 ST via MADISON via ST NICH,0,36442466,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-110500_M3_344,ST NICH A 193 ST via MADISON via ST NICH,0,36442468,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-111700_M3_325,ST NICH A 193 ST via MADISON via ST NICH,0,36442483,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-112900_M2_230,ST NICH A 193 ST via MADISON via ST NICH,0,36442470,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-114100_M2_231,ST NICH A 193 ST via MADISON via ST NICH,0,36442465,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-116500_M2_232,ST NICH A 193 ST via MADISON via ST NICH,0,36442474,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-118000_M3_336,ST NICH A 193 ST via MADISON via ST NICH,0,36442469,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-119500_M3_347,ST NICH A 193 ST via MADISON via ST NICH,0,36442471,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-121000_M3_338,ST NICH A 193 ST via MADISON via ST NICH,0,36442484,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-122500_M3_348,ST NICH A 193 ST via MADISON via ST NICH,0,36442479,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-124000_M2_234,ST NICH A 193 ST via MADISON via ST NICH,0,36442476,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-125500_M3_329,ST NICH A 193 ST via MADISON via ST NICH,0,36442463,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-127000_M2_233,ST NICH A 193 ST via MADISON via ST NICH,0,36442464,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-129000_M2_236,ST NICH A 193 ST via MADISON via ST NICH,0,36442485,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-131000_M2_237,ST NICH A 193 ST via MADISON via ST NICH,0,36442462,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-144000_M2_242,ST NICH A 193 ST via MADISON via ST NICH,0,36442479,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-141000_M3_346,ST NICH A 193 ST via MADISON via ST NICH,0,36442471,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-138000_M2_241,ST NICH A 193 ST via MADISON via ST NICH,0,36442472,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-135000_M2_240,ST NICH A 193 ST via MADISON via ST NICH,0,36442483,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-133000_M2_238,ST NICH A 193 ST via MADISON via ST NICH,0,36442466,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-089400_M3_340,EAST VILLAGE 8 ST via 5 AV,1,36442485,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-090400_M2_207,EAST VILLAGE 8 ST via 5 AV,1,36442460,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-091400_M3_323,EAST VILLAGE 8 ST via 5 AV,1,36442482,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-092400_M3_318,EAST VILLAGE 8 ST via 5 AV,1,36442462,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-093600_M2_208,EAST VILLAGE 8 ST via 5 AV,1,36442459,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-094800_M2_229,EAST VILLAGE 8 ST via 5 AV,1,36442466,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-096000_M3_330,EAST VILLAGE 8 ST via 5 AV,1,36442468,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-097200_M3_325,EAST VILLAGE 8 ST via 5 AV,1,36442483,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-098400_M3_331,EAST VILLAGE 8 ST via 5 AV,1,36442470,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-099600_M3_332,EAST VILLAGE 8 ST via 5 AV,1,36442465,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-102600_M3_334,EAST VILLAGE 8 ST via 5 AV,1,36442474,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-104600_M3_336,EAST VILLAGE 8 ST via 5 AV,1,36442469,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-110600_M3_348,EAST VILLAGE 8 ST via 5 AV,1,36442479,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-112600_M2_234,EAST VILLAGE 8 ST via 5 AV,1,36442476,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-114600_M3_341,EAST VILLAGE 8 ST via 5 AV,1,36442463,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-116600_M2_233,EAST VILLAGE 8 ST via 5 AV,1,36442464,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-118600_M2_236,EAST VILLAGE 8 ST via 5 AV,1,36442485,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-120600_M2_237,EAST VILLAGE 8 ST via 5 AV,1,36442462,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-124600_M2_240,EAST VILLAGE 8 ST via 5 AV,1,36442483,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-149600_M3_346,125 ST ST NICHOLAS,1,36442471,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-147100_M2_241,125 ST ST NICHOLAS,1,36442472,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-142600_M2_238,125 ST ST NICHOLAS,1,36442466,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-140600_M2_237,125 ST ST NICHOLAS,1,36442462,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-133600_M3_348,EAST VILLAGE 8 ST via 5 AV,1,36442479,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-106600_M3_347,EAST VILLAGE 8 ST via 5 AV,1,36442471,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-108600_M3_338,EAST VILLAGE 8 ST via 5 AV,1,36442484,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-122600_M2_238,EAST VILLAGE 8 ST via 5 AV,1,36442466,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-127600_M3_345,EAST VILLAGE 8 ST via 5 AV,1,36442472,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-130600_M3_347,EAST VILLAGE 8 ST via 5 AV,1,36442471,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-144600_M2_240,125 ST ST NICHOLAS,1,36442483,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-152600_M2_242,125 ST ST NICHOLAS,1,36442479,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-115300_M3_345,ST NICH A 193 ST via MADISON via ST NICH,0,36442472,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-082900_M3_340,ST NICH A 193 ST via MADISON via ST NICH,0,36442485,M030098
M3,MV_A5-Weekday,MV_A5-Weekday-041000_M3_305,ST NICH A 193 ST via MADISON via ST NICH,0,36442463,M030097
M3,MV_A5-Weekday,MV_A5-Weekday-035000_M3_305,EAST VILLAGE 8 ST via 5 AV,1,36442463,M030077
M3,MV_A5-Weekday,MV_A5-Weekday-101100_M3_345,EAST VILLAGE 8 ST via 5 AV,1,36442472,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-109600_M2_216,125 ST ST NICHOLAS,1,36442473,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-105600_M3_324,125 ST ST NICHOLAS,1,36442475,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-107600_M3_328,125 ST ST NICHOLAS,1,36442477,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-111600_M2_215,125 ST ST NICHOLAS,1,36442461,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-113600_M2_222,125 ST ST NICHOLAS,1,36442480,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-115300_M3_342,125 ST ST NICHOLAS,1,36442478,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-117600_M2_225,125 ST ST NICHOLAS,1,36442467,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-119300_M3_343,125 ST ST NICHOLAS,1,36442460,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-120000_M2_221,125 ST ST NICHOLAS,1,36442482,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-138600_M2_236,125 ST ST NICHOLAS,1,36442485,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-047200_M3_321,ST NICH A 193 ST via MADISON via ST NICH,0,36442478,M030096
M3,MV_A5-Weekday,MV_A5-Weekday-132100_M3_338,125 ST ST NICHOLAS,1,36442484,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-126600_M2_231,125 ST ST NICHOLAS,1,36442465,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-129600_M3_336,125 ST ST NICHOLAS,1,36442469,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-123600_M3_344,125 ST ST NICHOLAS,1,36442468,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-116000_M2_224,125 ST ST NICHOLAS,1,36442481,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-128600_M2_232,125 ST ST NICHOLAS,1,36442474,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-135100_M2_234,125 ST ST NICHOLAS,1,36442476,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-147000_M3_345,125 ST ST. NICHOLAS AV,0,36442463,M030081
M3,MV_A5-Weekday,MV_A5-Weekday-121600_M3_346,125 ST ST NICHOLAS,1,36442459,M030095
M3,MV_A5-Weekday,MV_A5-Weekday-136600_M3_345,EAST VILLAGE 8 ST via 5 AV,1,36442463,M030094
M3,MV_A5-Weekday,MV_A5-Weekday-125600_M2_230,125 ST ST NICHOLAS,1,36442470,M030095
M4,MV_A5-Weekday,MV_A5-Weekday-033500_M4_401,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442486,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-034500_M4_402,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442487,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-035500_M4_404,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442489,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-036100_M4_407,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442492,M040141
M4,MV_A5-Weekday,MV_A5-Weekday-030000_M4_401,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442486,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-033000_M4_403,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442488,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-036000_M4_406,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442491,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-037500_M4_410,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442495,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-039000_M4_413,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442498,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-040200_M4_415,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442500,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-041400_M4_418,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442503,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-042500_M4_422,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442507,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-043500_M4_424,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442509,M040140
M4,MV_A5-Weekday,MV_A5-Weekday-042000_M4_416,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442501,M040142
M4,MV_A5-Weekday,MV_A5-Weekday-043000_M4_420,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442505,M040142
M4,MV_A5-Weekday,MV_A5-Weekday-044000_M4_423,WSHNGTN HTS CABRINI via MADISON via BWAY,0,36442508,M040142
M4,MV_A5-Weekday,MV_A5-Weekday-041000_M4_401,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442486,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-042200_M4_407,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442492,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-043400_M4_402,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442487,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-036500_M4_405,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442490,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-039000_M4_409,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442494,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-040500_M4_411,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442496,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-042000_M4_414,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442499,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-043200_M4_417,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442502,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-044400_M4_421,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442506,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-045600_M4_426,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442511,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-046800_M4_429,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442514,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-048000_M5_501,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442515,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-049500_M4_424,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442509,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-051000_M4_416,LTD MIDTWN 32 ST & 5 AV via BWAY 5 AV,1,36442501,M040145
M4,MV_A5-Weekday,MV_A5-Weekday-044600_M4_404,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442489,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-045800_M4_405,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442490,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-047000_M4_403,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442488,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-048000_M4_408,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442493,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-049000_M4_409,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442494,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-049800_M4_406,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442491,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-050600_M4_411,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442496,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-051400_M4_412,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442497,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-052200_M4_427,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442512,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-052700_M4_410,BROADWAY-135 ST,0,36442495,M040144
M4,MV_A5-Weekday,MV_A5-Weekday-053200_M4_414,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442499,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-053800_M4_413,BROADWAY-135 ST,0,36442498,M040144
M4,MV_A5-Weekday,MV_A5-Weekday-054400_M4_417,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442502,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-055000_M4_419,BROADWAY-135 ST,0,36442504,M040144
M4,MV_A5-Weekday,MV_A5-Weekday-055600_M4_421,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442506,M040143
M4,MV_A5-Weekday,MV_A5-Weekday-054900_M4_407,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442492,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-037500_M4_403,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442488,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-038500_M4_408,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442493,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-039500_M4_406,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442491,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-040500_M4_412,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442497,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-041500_M4_410,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442495,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-042500_M4_413,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442498,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-043500_M4_419,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442504,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-044500_M4_415,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442500,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-045500_M4_418,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442503,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-046500_M4_428,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442513,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-047700_M4_422,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442507,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-048900_M4_430,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442516,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-050100_M4_420,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442505,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-051300_M4_423,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442508,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-052500_M4_425,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442510,M040139
M4,MV_A5-Weekday,MV_A5-Weekday-053700_M4_401,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442486,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-043800_M4_427,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442512,M040141
M4,MV_A5-Weekday,MV_A5-Weekday-055900_M4_402,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442487,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-056900_M5_504,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442489,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-057900_M4_405,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442490,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-058900_M4_403,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,1,36442488,M040146
M4,MV_A5-Weekday,MV_A5-Weekday-098000_M4_431,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442517,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-099500_M5_515,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442489,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-101000_M4_442,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442490,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-102500_M5_525,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442521,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-104000_M4_444,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442494,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-105500_M4_435,LTD WASH HTS CABRINI  via MADSN via BWAY,0,36442523,M040147
M4,MV_A5-Weekday,MV_A5-Weekday-056200_M4_415,WSHNGTN HTS CLOISTRS via MADISN via BWAY,0,36442500,M040143
